4.450000000000000000e+02
4.500000000000000000e+02
4.470000000000000000e+02
4.610000000000000000e+02
4.750000000000000000e+02
4.630000000000000000e+02
4.930000000000000000e+02
4.760000000000000000e+02
5.030000000000000000e+02
5.250000000000000000e+02
5.320000000000000000e+02
5.640000000000000000e+02
5.750000000000000000e+02
6.040000000000000000e+02
6.190000000000000000e+02
6.150000000000000000e+02
6.690000000000000000e+02
6.430000000000000000e+02
6.460000000000000000e+02
6.320000000000000000e+02
6.170000000000000000e+02
5.950000000000000000e+02
5.860000000000000000e+02
5.300000000000000000e+02
4.930000000000000000e+02
4.690000000000000000e+02
4.800000000000000000e+02
4.380000000000000000e+02
4.130000000000000000e+02
3.970000000000000000e+02
3.380000000000000000e+02
3.100000000000000000e+02
3.130000000000000000e+02
2.830000000000000000e+02
2.930000000000000000e+02
2.890000000000000000e+02
1.770000000000000000e+02
1.880000000000000000e+02
1.840000000000000000e+02
1.790000000000000000e+02
1.860000000000000000e+02
1.820000000000000000e+02
1.820000000000000000e+02
1.850000000000000000e+02
1.830000000000000000e+02
1.760000000000000000e+02
1.670000000000000000e+02
1.710000000000000000e+02
1.620000000000000000e+02
1.590000000000000000e+02
1.250000000000000000e+02
1.400000000000000000e+02
1.330000000000000000e+02
1.290000000000000000e+02
1.350000000000000000e+02
1.250000000000000000e+02
1.240000000000000000e+02
1.230000000000000000e+02
1.150000000000000000e+02
4.402000000000000000e+03
4.078000000000000000e+03
4.007000000000000000e+03
5.772000000000000000e+03
4.386000000000000000e+03
4.277000000000000000e+03
4.650000000000000000e+03
4.030000000000000000e+03
5.036000000000000000e+03
5.052000000000000000e+03
4.523000000000000000e+03
3.762000000000000000e+03
3.716000000000000000e+03
4.440000000000000000e+03
4.574000000000000000e+03
4.689000000000000000e+03
4.285000000000000000e+03
5.559000000000000000e+03
3.193000000000000000e+03
3.285000000000000000e+03
1.533000000000000000e+03
3.714000000000000000e+03
4.649000000000000000e+03
2.934000000000000000e+03
4.867000000000000000e+03
3.605000000000000000e+03
4.927000000000000000e+03
1.000000000000000000e+03
1.570000000000000000e+02
2.495000000000000000e+03
3.099000000000000000e+03
2.572000000000000000e+03
2.211000000000000000e+03
1.612000000000000000e+03
1.503000000000000000e+03
1.129000000000000000e+03
7.770000000000000000e+02
3.510000000000000000e+02
1.620000000000000000e+02
2.481000000000000000e+03
2.651000000000000000e+03
1.511000000000000000e+03
7.800000000000000000e+01
8.700000000000000000e+01
3.360000000000000000e+02
2.640000000000000000e+02
2.920000000000000000e+02
1.420000000000000000e+02
1.450000000000000000e+02
1.840000000000000000e+02
4.560000000000000000e+02
1.810000000000000000e+02
1.040000000000000000e+02
1.080000000000000000e+02
1.570000000000000000e+02
1.600000000000000000e+02
1.730000000000000000e+02
1.730000000000000000e+02
1.610000000000000000e+02
3.560000000000000000e+02
3.050000000000000000e+02
2.860000000000000000e+02
2.990000000000000000e+02
1.590000000000000000e+02
1.600000000000000000e+02
1.550000000000000000e+02
4.680000000000000000e+02
4.500000000000000000e+02
4.220000000000000000e+02
4.500000000000000000e+02
4.170000000000000000e+02
4.210000000000000000e+02
3.910000000000000000e+02
3.910000000000000000e+02
3.820000000000000000e+02
3.840000000000000000e+02
3.580000000000000000e+02
3.280000000000000000e+02
3.230000000000000000e+02
2.200000000000000000e+02
2.110000000000000000e+02
2.010000000000000000e+02
1.980000000000000000e+02
1.880000000000000000e+02
1.850000000000000000e+02
1.810000000000000000e+02
1.760000000000000000e+02
1.700000000000000000e+02
1.740000000000000000e+02
1.570000000000000000e+02
1.540000000000000000e+02
1.560000000000000000e+02
1.550000000000000000e+02
1.100000000000000000e+02
1.060000000000000000e+02
1.130000000000000000e+02
1.230000000000000000e+02
7.270000000000000000e+02
7.380000000000000000e+02
7.950000000000000000e+02
8.080000000000000000e+02
8.810000000000000000e+02
8.970000000000000000e+02
9.230000000000000000e+02
7.890000000000000000e+02
1.153000000000000000e+03
1.344000000000000000e+03
1.394000000000000000e+03
1.449000000000000000e+03
1.469000000000000000e+03
1.529000000000000000e+03
1.608000000000000000e+03
1.943000000000000000e+03
2.121000000000000000e+03
2.080000000000000000e+03
2.189000000000000000e+03
2.226000000000000000e+03
2.388000000000000000e+03
